playerId,player,position,team,conference,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR
4870783,Jason Hammond,DT,Virginia,ACC,,,,,,,,,,,,,,0,,0,,0.5,1,,0,0.5,11,,,,,,,
4870787,Jaxon Howard,DL,Minnesota,Big Ten,,,,,,,,,,,,,,0,,1,,0,3,,0,0,8,,,,,,,
4870789,Jaxson Lavender,WR,SMU,ACC,,8.0,,,,,,,,8,,1,,,,,,,,,0,,,,,8,,,,
4870791,Lynard Harris,DB,UL Monroe,Sun Belt,,8.0,,,,,,1,,,,,,1,,0,,0,13,,00,1,26,,,8,,,,
4870794,Jaybron Harvey,DE,North Carolina,ACC,,,,,,,,,,,,,,0,,0,,0,4,,0,0,10,,,,,,,
4870795,Makai Lemon,WR,USC,Big Ten,1,26.0,,1,,,,0,,8070,,18,1.000,,,,46,,,,003,,,,,46839665,39.0,,,14.5
4870796,Jahlil Hurley,DB,Alabama,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4870797,Luke Hasz,TE,Arkansas,SEC,,,,,,,1,,,43,0,,,,,,026,,,,4,,,,,324,,,,12.5
4870799,Nico Iamaleava,QB,Tennessee,SEC,303,,89,199,,,8,5,,31,4,,0.657,0,,0,0,0,1,,0191,0,1,,,2512317,8.3,3.6,,
4870802,Sedrick Irvin,RB,Stanford,ACC,,,18,,,,,,,5119,,,,,,,5,,,,00,,,,,10769,,3.8,,21.4
4870804,Kylin Jackson,S,LSU,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,4,,,,,,,
4870805,Anthony Hill Jr.,LB,Texas,SEC,,32.0,,,,,0,1,,,0,,,1,,4,1,7,48,,00,16.5,90,,,32,,,,
4870808,Jeremiyah Love,RB,Notre Dame,FBS Independents,,0.0,134,,,,,,,03276,,1,,,,,22,,,,0215,,,,,0206949,,7.1,,9.4
4870809,Braylon James,WR,TCU,Big 12,,,,,,,,,,3,,,,,,,2,,,,0,,,,,6,,,,3.0
4870810,Jack Luttrell,DB,Arizona,Big 12,,0.05.0,,,,,,3,,8,,2,,1,,0,,0,24,,000,0,39,,,010,,,,
4870812,Jamaal Jarrett,DT,Georgia,SEC,,,,,,,,,,,,,,0,,0,,0,2,,0,0,3,,,,,,,
4870815,Jacobe Johnson,DB,Oklahoma,SEC,,,,,,,,,,,,,,0,,0,,0,13,,0,0,14,,,,,,,
4870819,Eli Holstein,QB,Pittsburgh,ACC,290,,81,179,,,5,7,,49,1,,0.617,0,,0,0,0,1,,0173,0,1,,,2225328,7.7,4.0,,
4870820,Datrell Jones,WR,Boston College,ACC,,,8,,,,,,,47,,,,,,,,,,,1,,,,,73,,9.1,,
4870821,Cole Martin,DB,Arizona State,Big 12,,,,,,,,,,,,,,1,,0,,0,4,,0,0,4,,,,,,,
4870822,Josh Horton,DT,Miami,ACC,,,,,,,,,,,,,,0,,0,,0,2,,0,0.5,4,,,,,,,
4870826,Micah Mays Jr.,WR,Wake Forest,ACC,,,,,,,,,,41,,,,0,,0,16,0,2,,02,0,3,,,218,,,,13.6
4870828,Grayson Howard,LB,Florida,SEC,,,,,,,0,,,,0,,,1,,2,2,1,17,,0,2.0,37,,,,,,,
4870829,Dontay Joyner,DB,Arkansas State,Sun Belt,,17.0,,,,,,2,,,,,,7,,1,,0,33,,00,0.5,50,,,34,,,,
4870832,Moussa Kane,CB,Duke,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,3,,,,,,,
4870835,Brandon Inniss,WR,Ohio State,Big Ten,,15.78.4,,,,,1,,,183627,0,313,,,,,012,,,,001,,,,,47109151,,,,12.6
4870836,Xavier Irvin,WR,Temple,American Athletic,,,,,,,,,,16,,,,,,,3,,,,0,,,,,38,,,,12.7
4870838,Corey Kelly,LB,Baylor,Big 12,,,,,,,,,,,,,,0,,0,,0,3,,0,0,4,,,,,,,
4870839,Kaleb Jackson,RB,LSU,SEC,,,44,,,,,,,1219,,,,,,,5,,,,00,,,,,42146,,3.3,,8.4
4870842,Vandrevious Jacobs,WR,South Carolina,SEC,,,,,,,,,,41,,,,,,,12,,,,0,,,,,181,,,,15.1
4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,,,,,,,,,,30,,,,0,,0,10,0,1,,02,0,1,,,184,,,,18.4
4870846,TJ Metcalf,DB,Arkansas,SEC,,14.7,,,,,,3,,,,,,7,,0,,0,29,,00,1,56,,,44,,,,
4870847,Ja'Kobi Lane,WR,USC,Big Ten,,,,,,,,,,32,,,,0,,0,36,0,0,,09,0,1,,,398,,,,11.1
4870848,Tyler Jefferson,QB,Central Michigan,Mid-American,58,,43,27,,,4,1,,44,2,,0.466,,,,0,,,,01,,,,,286233,4.9,5.4,,
4870849,Jahkai Lang,DE,Missouri,SEC,,,,,,,,,,,,,,0,,0,,2,5,,0,2,11,,,,,,,
4870850,Omarion Miller,WR,Colorado,Big 12,,,,,,,,,,58,,,,,,,10,,,,1,,,,,216,,,,21.6
4870851,Bai Jobe,DL,Kansas,Big 12,,,,,,,,,,,,,,0,,0,,0,4,,0,0,9,,,,,,,
4870854,Jamel Johnson,S,TCU,Big 12,,,,,,,,,,,,,,3,,0,,0,41,,0,2,70,,,,,,,
4870855,Kayin Lee,CB,Auburn,SEC,,4.5,,,,,,2,,,,,,7,,0,,0,29,,00,0,32,,,9,,,,
4870857,Avery Johnson,QB,Kansas State,Big 12,342,,102,202,,,2,9,,33,2,,0.591,,,,0,,,,226,,,,,2517548,7.4,5.4,,
4870858,Cayden Lee,WR,Ole Miss,SEC,,,2,,,,,,,5813,,,,,,,49,,,,20,,,,,81718,,9.0,,16.7
4870859,Noble Johnson,WR,Clemson,ACC,,,,,,,,,,6,,,,,,,3,,,,0,,,,,16,,,,5.3
4870860,DeAndre Moore Jr.,WR,Texas,SEC,,,,,,,,,,49,,,,,,,31,,,,6,,,,,386,,,,12.5
4870862,Liona Lefau,LB,Texas,SEC,,6.0,,,,,,1,,,,,,1,,0,,2,29,,00,5,46,,,6,,,,
4870863,Braxton Myers,DB,Southern Miss,Sun Belt,,6.00,,,,,,1,,0,,0,,2,,0,,0,19,,101,2.0,31,,,60,,,,
4870864,Gabarri Johnson,QB,Oregon State,Pac-12,29,,26,15,,,,1,,23,,,0.517,,,,,,,,01,,,,,174106,6.0,4.1,,
4870865,Isaiah Neal,DL,Pittsburgh,ACC,,,,,,,,,,,,,,0,,4,,1.5,4,,0,3.0,17,,,,,,,
4870867,Brenden Jordan,DB,Texas Tech,Big 12,,,,,,,0,,,,0,,,1,,0,2,0.5,17,,0,1.5,31,,,,,,,
4870868,Jayden Limar,RB,Oregon,Big Ten,,26.5,23,,,,,,,276511,,2,,0,,0,2,0,0,,1010,0,0,,,537167,,2.9,,35.5
4870869,Brett Norfleet,TE,Missouri,SEC,,,,,,,,,,36,,,,,,,26,,,,2,,,,,235,,,,9.0
4870870,Ty Lockwood,TE,Alabama,SEC,,,,,,,,,,5,,,,,,,1,,,,0,,,,,5,,,,5.0
4870872,David Ojiegbe,DE,Pittsburgh,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,4,,,,,,,
4870873,D.K. Kalu,DL,Baylor,Big 12,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4870874,Lawson Luckie,TE,Georgia,SEC,,,,,,,1,,,37,0,,,0,,0,024,0,2,,03,0,2,,,348,,,,14.5
4870876,Kyler Kasper,WR,Oregon,Big Ten,,,,,,,,,,21,,,,,,,1,,,,0,,,,,21,,,,21.0
4870877,King Mack,S,Alabama,SEC,,,,,,,,,,,,,,0,,0,,0,6,,0,0,12,,,,,,,
4870878,Hunter Osborne,DL,Alabama,SEC,,,,,,,,,,,,,,1,,0,,0,0,,0,0,3,,,,,,,
4870879,Keon Keeley,DL,Alabama,SEC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,2,,,,,,,
4870886,T.J. Parker,DE,Clemson,ACC,,,,,,,0,,,,0,,,1,,5,2,11,30,,0,16.0,47,,,,,,,
4870889,Chris Parson,QB,Mississippi State,SEC,2,,8,0,,,,0,,10,,,0.000,,,,,,,,00,,,,,031,0.0,3.9,,
4870891,Cameron Lenhardt,DL,Nebraska,Big Ten,,,,,,,,,,,,,,0,,2,,0,6,,0,1.5,12,,,,,,,
4870893,Kayden McDonald,DL,Ohio State,Big Ten,,,,,,,,,,,,,,1,,1,,0,7,,0,1.5,17,,,,,,,
4870894,Takare Lipscomb,WR,Arkansas State,Sun Belt,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4870896,Xzavier Mcleod,DL,Georgia,SEC,,,,,,,,,,,,,,2,,0,,0,6,,0,2.0,12,,,,,,,
4870898,Ashton Porter,LB,Oregon,Big Ten,,,,,,,,,,,,,,0,,0,,0.5,1,,0,0.5,4,,,,,,,
4870900,Dylan Lonergan,QB,Alabama,SEC,6,,1,5,,,,0,,16,,,0.833,,,,,,,,00,,,,,2316,3.8,16.0,,
4870902,Terrance Love,S,Auburn,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,2,,,,,,,
4870906,Arch Manning,QB,Texas,SEC,90,,21,61,,,1,2,,67,1,,0.678,,,,0,,,,94,,,,,938100,10.4,4.8,,
4870907,John Randle Jr.,RB,Utah,Big 12,,,,,,,,,,,,,,0,,0,,0,4,,0,0,6,,,,,,,
4870908,Sydir Mitchell,DT,Texas,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0.5,4,,,,,,,
4870911,Jordan Matthews,CB,Tennessee,SEC,,,,,,,,,,,,,,2,,0,,0,2,,0,0,3,,,,,,,
4870912,Traylon Ray,WR,West Virginia,Big 12,,19.3,1,,,,,,,33542,,8,,0,,0,28,0,1,,0040,0,1,,,1544262,,2.0,,15.2
4870917,Justyn Rhett,DB,Georgia,SEC,,,,,,,,,,,,,,0,,0,,0,2,,0,0,2,,,,,,,
4870920,Cormani Mcclain,DB,Florida,SEC,,29.0,,,,,,1,,,,,,1,,0,,0,3,,11,0.5,5,,,29,,,,
4870921,Dante Moore,QB,Oregon,Big Ten,7,,1,7,,,,0,,6,,,1.000,,,,,,,,00,,,,,496,7.0,6.0,,
4870922,Duce Robinson,WR,USC,Big Ten,,35.0,,,,,,1,,48,,,,,,,23,,,,05,,,,,35396,,,,17.2
4870924,Antonio Robinson Jr.,DB,Wake Forest,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4870926,Kennedy McDowell,DL,Colorado State,Mountain West,,,,,,,,,,,,,,0,,2,,1.5,2,,0,1.5,8,,,,,,,
4870927,Bryson Rodgers,WR,Ohio State,Big Ten,,,,,,,,,,12,,,,,,,5,,,,0,,,,,46,,,,9.2
4870928,Malachi Nelson,QB,Boise State,Mountain West,17,,2,12,,,,1,,0,,,0.706,,,,,,,,00,,,,,128-11,7.5,-5.5,,
4870929,Noah Rogers,WR,NC State,ACC,,,,,,,1,,,75,1,,,0,,0,030,0,1,,01,0,1,,,419,,,,14.0
4870934,Rueben Owens,RB,Texas A&M,SEC,,,3,,,,,,,4,,,,,,,,,,,0,,,,,10,,3.3,,
4870935,Shawn Russ,DB,Bethune-Cookman,SWAC,,,,,,,,,,,,,,0,,0,,0,2,,0,0,6,,,,,,,
4870936,Shamar McNeil,CB,Missouri,SEC,,,,,,,0,,,,0,,,0,,0,1,0,2,,0,0,2,,,,,,,
4870938,Joshua Mickens,DE,Ohio State,Big Ten,,,,,,,,,,,,,,0,,0,,1,2,,0,1,3,,,,,,,
4870941,Cameron Seldon,WR,Tennessee,SEC,,25.7,23,,,,,,,35014,,3,,,,,1,,,,001,,,,,77-2118,,5.1,,-2.0
4870944,Chris Peal,DB,Georgia,SEC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
4870950,Jason Moore,DL,Ohio State,Big Ten,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
4870951,Jaquaize Pettaway,WR,Oklahoma,SEC,,,,,,,,,,46,,,,,,,5,,,,0,,,,,87,,,,17.4
4870953,Malik Muhammad,DB,Texas,SEC,,,,,,,,,,,,,,6,,0,,0,23,,0,1,26,,,,,,,
4870954,Randy Pittman,TE,UCF,Big 12,,8.5,,,,,1,,,1348,0,2,,0,,0,032,0,3,,002,0,4,,,17416,,,,13.0
4870955,Samuel Singleton,RB,Florida State,ACC,,24.9,21,,,,,,,95427,,15,,0,,0,3,0,0,,1100,0,0,,,373393,,4.4,,1.0
4870957,DaKaari Nelson,LB,Penn State,Big Ten,,,,,,,,,,,,,,0,,0,,0,3,,0,0,4,,,,,,,
4870959,Shamar Porter,WR,UConn,FBS Independents,,,,,,,,,,39,,,,0,,0,6,0,1,,03,0,1,,,113,,,,18.8
4870960,Lebbeus Overton,DL,Alabama,SEC,,,,,,,0,,,,0,,,1,,9,1,2,15,,0,3,35,,,,,,,
4870961,Blake Purchase,LB,Oregon,Big Ten,,,,,,,,,,,,,,0,,0,,0.5,1,,0,0.5,2,,,,,,,
4870962,Karmelo Overton,LB,Memphis,American Athletic,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4870965,Tastean Reddicks,WR,Oregon State,Pac-12,,,,,,,,,,29,,,,0,,0,17,0,1,,00,0,1,,,222,,,,13.1
4870967,Suntarine Perkins,LB,Ole Miss,SEC,,0.0,,,,,0,1,,,0,,,0,,7,2,10.5,32,,00,14.0,58,,,0,,,,
4870969,James Smith,DL,Alabama,SEC,,,,,,,,,,,,,,2,,5,,0,7,,0,1.5,16,,,,,,,
4870970,Yhonzae Pierre,LB,Alabama,SEC,,,,,,,,,,,,,,2,,0,,0,2,,0,0.5,5,,,,,,,
4870971,Marcel Reed,QB,Texas A&M,SEC,198,,107,121,,,5,4,,31,2,,0.611,,,,0,,,,126,,,,,1572501,7.9,4.7,,
4870972,Isaac Smith,S,Mississippi State,SEC,,,,,,,,,,,,,,3,,0,,0,46,,0,1.5,127,,,,,,,
4870973,Rodrick Pleasant,DB,Oregon,Big Ten,,,,,,,,,,,,,,0,,0,,0,0,,0,0.5,1,,,,,,,
4870975,Jordan Renaud,DL,Alabama,SEC,,,,,,,,,,,,,,0,,0,,0.5,2,,0,0.5,11,,,,,,,
4870976,Kadyn Proctor,OL,Alabama,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4870978,Jaden Robinson,LB,Florida,SEC,,,,,,,,,,,,,,0,,1,,3.5,27,,0,3.5,51,,,,,,,
4870982,Everett Roussaw Jr.,LB,UAB,American Athletic,,,,,,,0,,,,0,,,1,,4,1,3,38,,0,7.5,75,,,,,,,
4870986,Rahmir Stewart,DB,Nebraska,Big Ten,,18.0,,,,,,1,,,,,,0,,0,,0,3,,00,0,5,,,18,,,,
4870988,Avieon Terrell,CB,Clemson,ACC,,4.5,,,,,0,2,,,0,,,9,,0,2,1,31,,00,4.5,43,,,9,,,,
4870990,T.J. Searcy,DE,Florida,SEC,,,,,,,0,,,,0,,,0,,1,1,3,20,,0,4,34,,,,,,,
4870991,Michael Richard Jr.,DB,Louisiana Tech,Conference USA,,,,,,,,,,,,,,1,,0,,0,13,,0,1,31,,,,,,,
4870992,Jalen Thompson,DL,Michigan State,Big Ten,,,,,,,,,,,,,,0,,3,,0,7,,0,2.0,17,,,,,,,
4870993,Braylan Shelby,DE,USC,Big Ten,,,,,,,,,,,,,,1,,2,,2,17,,0,4,24,,,,,,,
4870994,Malachi Riley,WR,Arizona,Big 12,,,1,,,,,,,715,,,,,,,1,,,,00,,,,,715,,15.0,,7.0
4870995,Bryce Thornton,DB,Florida,SEC,,0.0,,,,,,3,,,,,,2,,1,,0,19,,00,1.5,41,,,0,,,,
4870996,Ta'Mere Robinson,LB,Penn State,Big Ten,,,,,,,,,,,,,,0,,0,,0.5,9,,0,1.5,11,,,,,,,
4870998,Josiah Trotter,LB,West Virginia,Big 12,,0.0,,,,,,1,,,,,,2,,5,,0.5,37,,00,4.0,93,,,0,,,,
4870999,Malachi Singleton,QB,Arkansas,SEC,28,,16,21,,,3,0,,42,0,,0.750,,,,0,,,,13,,,,,35867,12.8,4.2,,
4871001,Jaedn Skeete,WR,Boston College,ACC,,,,,,,,,,27,,,,0,,0,18,0,1,,01,0,1,,,189,,,,10.5
4871005,Teitum Tuioti,LB,Oregon,Big Ten,,,,,,,,,,,,,,1,,3,,5.5,25,,0,6.5,49,,,,,,,
4871006,Sylvester Smith,S,Auburn,SEC,,33.0,,,,,,1,,,,,,2,,1,,0,17,,00,0,28,,,33,,,,
4871007,Keith Sampson,DL,Florida State,ACC,,,,,,,,,,,,,,1,,1,,0,4,,0,0,10,,,,,,,
4871012,Antonio Smith,S,Florida Atlantic,American Athletic,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
4871013,Gemari Sands,RB,Florida Atlantic,American Athletic,,25.0,31,,,,1,,,253422,1,1,,0,,0,03,0,1,,0002,0,1,,,2560117,,3.8,,20.0
4871014,Jeremiah Vessel,S,UNLV,Mountain West,,15.0,,,,,,1,,,,,,0,,0,,1,6,,00,1,10,,,15,,,,
4871021,Lamar Seymore,WR,Pittsburgh,ACC,,,,,,,,,,5,,,,,,,1,,,,0,,,,,5,,,,5.0
4871022,Robby Washington,WR,Miami,ACC,,,,,,,,,,,,,,0,,0,,0,2,,0,0,3,,,,,,,
4871023,Carnell Tate,WR,Ohio State,Big Ten,,,0,,,,,,,406,,,,0,,0,41,0,1,,040,0,1,,,5836,,0,,14.2
4871026,Elliot Washington II,CB,Penn State,Big Ten,,0.0,,,,,,1,,,,,,5,,0,,0,13,,00,0.5,19,,,0,,,,
4871030,Jayden Wayne,LB,Washington,Big Ten,,,,,,,,,,,,,,1,,0,,0,4,,0,0,6,,,,,,,
4871034,Whit Weeks,LB,LSU,SEC,,3.0,,,,,,1,,,,,,4,,4,,3,57,,00,8.0,105,,,3,,,,
4871038,Jordan Thompson,LB,Middle Tennessee,Conference USA,,,,,,,,,,,,,,2,,2,,1,11,,0,2.5,37,,,,,,,
4871039,Jelani Thurman,TE,Ohio State,Big Ten,,,,,,,,,,19,,,,0,,0,4,0,1,,01,0,1,,,42,,,,10.5
4871040,Creed Whittemore,WR,Mississippi State,SEC,,,1,,,,,,,2641,,,,,,,4,,,,01,,,,,6541,,41.0,,16.3
4871041,Isaiah Shirley,DE,NC State,ACC,,,,,,,,,,,,,,0,,1,,1,3,,0,3.0,15,,,,,,,
4871044,Derek Williams Jr.,DB,Texas,SEC,,0.0,,,,,0,1,,,0,,,0,,0,1,0,8,,00,0,11,,,0,,,,
4871045,Stantavious Smith,DL,Florida A&M,SWAC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,2,,,,,,,
4871048,Hykeem Williams,WR,Florida State,ACC,,,,,,,1,,,33,0,,,,,,016,,,,1,,,,,187,,,,11.7
4871049,Malik Tullis,DL,Eastern Michigan,Mid-American,,,,,,,,,,,,,,0,,2,,0,2,,0,0,9,,,,,,,
4871050,Marquese Williams,RB,Akron,Mid-American,,,6,,,,,,,7,,,,0,,0,,0,0,,00,0,1,,,13,,2.2,,
4871051,J.T. Smith Jr.,RB,Wofford,Southern,,,68,,,,1,,,5522,1,,,,,,024,,,,22,,,,,192252,,3.7,,8.0
4871052,Matayo Uiagalelei,LB,Oregon,Big Ten,,-1.0,,,,,,1,,,,,,1,,6,,8.5,21,,00,11.0,36,,,-1,,,,
4871053,Daylan Smothers,RB,NC State,ACC,,17.0,74,,,,1,,,327253,0,3,,,,,017,,,,016,,,,,51221432,,5.8,,13.0
4871054,Riley Williams,TE,Miami,ACC,,0.0,,,,,,,,029,,1,,0,,0,7,0,1,,000,0,1,,,0115,,,,16.4
4871059,Jonah Wilson,WR,Houston,Big 12,,,,,,,,,,13,,,,,,,9,,,,0,,,,,58,,,,6.4
4871060,William Spencer,DT,Louisville,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,4,,,,,,,
4871063,Peter Woods,DT,Clemson,ACC,,,,,,,,,,,,,,0,,2,,3,15,,0,6.5,21,,,,,,,
4871065,Treyaun Webb,RB,Florida,SEC,,28.0,21,,,,,,,2814,,1,,0,,0,,0,1,,001,0,1,,,2893,,4.4,,
4871066,Ryan Yaites,S,California,ACC,,,,,,,,,,,,,,1,,1,,0,5,,0,0.5,11,,,,,,,
4871068,Rashid Williams,WR,Washington,Big Ten,,,,,,,,,,36,,,,,,,10,,,,1,,,,,119,,,,11.9
4871070,Aaron Williams,DB,Louisville,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
4871071,Quentin Thomas,WR,Campbell,CAA,,,,,,,,,,4,,,,,,,1,,,,0,,,,,4,,,,4.0
4871072,Trey Wilson,DE,Baylor,Big 12,,,,,,,,,,,,,,0,,1,,0,10,,0,1,16,,,,,,,
4871073,Kevis Thomas,DB,Maryland,Big Ten,,,,,,,,,,,,,,2,,0,,0,15,,0,0,21,,,,,,,
4871074,Raylen Wilson,LB,Georgia,SEC,,,,,,,0,,,,0,,,1,,1,1,1.5,22,,0,7.0,42,,,,,,,
4871075,Jayvon Thomas,CB,Texas A&M,SEC,,15.0,,,,,,1,,,,,,0,,0,,0,13,,00,1,17,,,15,,,,
4871076,Tre Wisner,RB,Texas,SEC,,,176,,,,1,,,5043,0,,,0,,0,032,0,1,,013,0,1,,,229863,,4.9,,7.2
4871077,Javien Toviano,S,LSU,SEC,,,,,,,,,,,,,,0,,0,,0,4,,0,1,6,,,,,,,
4871078,Shakai Woods,DT,Middle Tennessee,Conference USA,,,,,,,,,,,,,,0,,1,,1,20,,0,3.5,42,,,,,,,
4871079,Boubacar Traore,DL,Notre Dame,FBS Independents,,34.0,,,,,,1,,,,,,0,,2,,3,9,,11,6,12,,,34,,,,
4871081,Richard Young,RB,Alabama,SEC,,,25,,,,,,,762,,,,,,,1,,,,02,,,,,7140,,5.6,,7.0
4871082,Brenan Vernon,DL,Notre Dame,FBS Independents,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4871083,Makari Vickers,CB,Oklahoma,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4871084,Dallas Young,S,Arkansas,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4871085,Jasiah Wagoner,DB,California,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
4871087,Emmanuel Waller,DL,UAB,American Athletic,,16.0,,,,,,,,16,,1,,0,,1,,1,3,,00,1,7,,,16,,,,
4871088,Ayden Williams,WR,Ole Miss,SEC,,,,,,,,,,14,,,,,,,3,,,,0,,,,,39,,,,13.0
4871089,Damon Wilson Jr.,DE,Georgia,SEC,,,,,,,0,,,,0,,,0,,3,2,3,11,,0,5.5,20,,,,,,,
4871093,Preston Zinter,LB,Notre Dame,FBS Independents,,,,,,,,,,,,,,0,,0,,0,5,,0,0,5,,,,,,,
4871100,John Locke,TE,Louisiana Tech,Conference USA,,,,,,,,,,2,,,,,,,1,,,,0,,,,,2,,,,2.0
4871101,Savion Riley,DB,Colorado,Big 12,,,,,,,,,,,,,,0,,0,,0,10,,0,1,12,,,,,,,
4871148,Jaylin Lucas,RB,Florida State,ACC,,18.0,2,,,,,,,202510,,2,,,,,3,,,,000,,,,,363913,,6.5,,13.0
4871220,Will Bettridge,PK,Virginia,ACC,,,,,21,18,,,,47,,,0.857,,78,,,,,,,,,24,24,,,,,
4871221,Kona Moore,DB,Hawai'i,Mountain West,,,,,,,,,,,,,,0,,0,,0,2,,0,0,2,,,,,,,
4871708,Luke McLaughlin,WR,Boston College,ACC,,,,,,,,,,12,,,,0,,0,2,0,1,,00,0,1,,,17,,,,8.5
4872459,Jarrett Synek,QB,South Dakota,MVFC,1,,2,0,,,,0,,16,,,0.000,,,,,,,,00,,,,,020,0.0,10.0,,
4872462,Derek Branch,DB,Nebraska,Big Ten,,,,,,,,,,,,,,0,,0,,0,1,,0,0.5,6,,,,,,,
4872463,Taveon Thompson,DB,Nebraska,Big Ten,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4872469,Grant Buda,LB,Nebraska,Big Ten,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
4872477,Alex Bullock,WR,Nebraska,Big Ten,,,,,,,,,,12,,,,,,,1,,,,0,,,,,12,,,,12.0
4872581,Steven Sannieniola,S,Vanderbilt,SEC,,-1.0,,,,,1,,,-1,0,1,,0,,0,0,0,1,,00,1,3,,,-1,,,,
4872623,Carter Wyatt,LB,Duke,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,2,,,,,,,
4872721,Cardell Williams,QB,Tulsa,American Athletic,11,,13,5,,,,0,,28,,,0.455,,,,,,,,02,,,,,3765,3.4,5.0,,
4872820,Jalen Marshall,DT,Missouri,SEC,,,,,,,,,,,,,,0,,0,,0,2,,0,1,5,,,,,,,
4872836,Jhari Patterson,WR,East Carolina,American Athletic,,14.5,7,,,,,,,282730,,6,,0,,0,25,0,1,,0010,0,2,,,8725191,,13.0,,10.0
4872840,Kingston McKinstry,DB,East Carolina,American Athletic,,,,,,,,,,,,,,0,,0,,0,5,,0,1.5,12,,,,,,,
4872844,Devon King,DB,East Carolina,American Athletic,,,,,,,0,,,,0,,,0,,1,1,0,25,,0,0,44,,,,,,,
4872845,Carson Smith,PK,Austin Peay,UAC,,,,,18,13,0,,,53,0,,0.722,,71,,1,,,,,,,32,32,,,,,
4872851,Slade Roy,LS,LSU,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
4872940,Ron Vann,WR,Eastern Kentucky,UAC,,,,,,,1,,,20,1,,,,,,021,,,,1,,,,,210,,,,10.0
4872943,Timothy Gans,RB,New Mexico State,Conference USA,,,16,,,,,,,147,,,,0,,0,3,0,1,,000,0,1,,,2462,,3.9,,8.0
4872955,Carson Zilmer,PK,New Mexico State,Conference USA,,,,,1,0,,,,0,,,0.000,,1,,,,,,,,,1,1,,,,,
4872956,Holman Edwards,QB,Houston,Big 12,1,,,0,,,,0,,,,,0.000,,,,,,,,0,,,,,0,0.0,,,
4872957,Raylen Sharpe,WR,Fresno State,Mountain West,1,,4,1,,,,0,,3856,,,1.000,0,,0,51,0,3,,0130,0,3,,,2652372,26.0,18.0,,10.3
4872958,Demarcus Griffin-Taylor,DB,Louisiana Tech,Conference USA,,25.0,,,,,1,,,58,0,20,,5,,0,2,0,30,,00,1.5,52,,,500,,,,
4872964,Scott Taylor Renfroe,PK,Troy,Sun Belt,,,,,13,11,,,,50,,,0.846,,67,,,,,,,,,36,34,,,,,
4872991,Zane Minors,RB,SMU,ACC,,,2,,,,,,,6,,,,,,,,,,,0,,,,,10,,5.0,,
4873008,Liam Gray,PK,Coastal Carolina,Sun Belt,,,,,,,,,,,,,,0,,0,,0,3,,0,0,3,,,,,,,
4873010,Joah Cash,DL,Coastal Carolina,Sun Belt,,,,,,,,,,,,,,1,,1,,2,8,,0,3.0,13,,,,,,,
4873011,Kade Hensley,PK,Coastal Carolina,Sun Belt,,,,,18,16,,,,49,,,0.889,,92,,,,,,,,,44,44,,,,,
4873012,Tre Pinkney,LB,Southern Miss,Sun Belt,,,,,,,,,,,,,,0,,2,,0.5,36,,0,5.0,74,,,,,,,
4873075,TJ Hall,DB,Iowa,Big Ten,,0.0,,,,,0,1,,,0,,,1,,0,1,0,12,,00,0,17,,,0,,,,
4873083,Patrick Foley,P,UAB,American Athletic,,,,,,,,,10,64,,39,,,,,,,,3,,,,,,1687,,,43.3,
